payment_id,invoice_id,payment_date,amount_paid
15129,5226,2024-11-07,9.45
15130,11202,2023-12-03,30.45
15131,7312,2023-12-09,9.45
15132,16143,2024-03-11,208.95
15133,1560,2023-01-05,82.95
15134,12849,2024-09-11,9.45
15135,8040,2024-11-08,9.45
15136,16831,2024-07-07,60.9
15137,11569,2024-04-08,9.45
15138,5665,2023-05-04,208.95
15139,18059,2024-02-10,9.45
15140,18796,2023-11-05,30.45
15141,10386,2023-08-02,30.45
15142,15095,2024-01-03,30.45
15143,7505,2024-09-10,82.95
15144,15839,2024-09-10,9.45
15145,14239,2024-10-04,30.45
15146,3532,2024-07-07,18.9
15147,14996,2023-04-07,9.45
15148,350,2024-04-04,30.45
15149,13917,2024-03-10,30.45
15150,13333,2024-07-12,9.45
15151,15241,2024-04-10,30.45
15152,17091,2024-01-05,208.95
15153,8712,2023-11-04,9.45
15154,17399,2023-12-08,9.45
15155,15778,2023-07-05,30.45
15156,8934,2024-09-08,30.45
15157,1482,2024-02-07,82.95
15158,5778,2024-06-06,30.45
15159,7052,2024-08-12,30.45
15160,5886,2023-09-02,82.95
15161,13489,2024-10-03,9.45
15162,16360,2024-09-09,82.95
15163,9368,2024-04-09,9.45
15164,15275,2023-06-03,82.95
15165,9728,2024-05-03,30.45
15166,12633,2024-07-09,30.45
15167,1478,2023-10-04,82.95
15168,14622,2023-05-11,9.45
15169,11286,2024-12-09,9.45
15170,14669,2024-09-04,9.45
15171,15179,2023-12-07,30.45
15172,10110,2024-10-03,82.95
15173,6274,2024-10-05,30.45
15174,13746,2024-11-11,30.45
15175,17291,2024-09-03,30.45
15176,18653,2024-06-01,9.45
15177,2581,2023-08-08,9.45
15178,8726,2023-06-07,82.95
15179,8022,2024-02-05,82.95
15180,16548,2024-11-01,82.95
15181,16613,,9.45
15182,18472,2023-09-08,9.45
15183,9958,2023-08-29,9.45
15184,6069,2023-06-04,9.45
15185,5664,2023-04-07,208.95
15186,16167,2023-12-12,30.45
15187,8061,2024-02-05,9.45
15188,7048,2024-04-10,30.45
15189,17426,2024-06-05,9.45
15190,19519,,30.45
15191,5907,2024-03-02,30.45
15192,19446,2023-10-03,9.45
15193,7267,2023-11-06,9.45
15194,17800,2024-11-05,30.45
15195,5378,2023-11-09,30.45
15196,2684,2024-10-04,208.95
15197,9477,2023-10-08,9.45
15198,19833,2024-10-04,208.95
15199,12179,2024-05-05,208.95
15200,135,2024-06-11,30.45
15201,19992,2024-01-04,30.45
15202,369,2024-03-06,30.45
15203,16468,2024-08-03,9.45
15204,15753,2023-12-06,30.45
15205,334,2024-11-07,9.45
15206,7076,2024-08-09,286.42
15207,15187,2024-08-04,30.45
15208,8813,2024-07-02,9.45
15209,17697,2024-09-08,30.45
15210,19572,2024-09-05,9.45
15211,15028,2024-06-03,30.45
15212,12424,2024-07-03,82.95
15213,1406,2023-11-04,9.45
15214,10950,2023-09-04,82.95
15215,12737,2024-05-06,208.95
15216,13932,2024-12-04,82.95
15217,20439,2024-08-10,30.45
15218,16761,2023-10-05,9.45
15219,8486,2024-07-08,9.45
15220,18753,2024-06-12,30.45
15221,15202,2024-10-09,82.95
15222,18604,2024-09-07,9.45
15223,1180,2024-08-04,9.45
15224,8204,2023-01-03,9.45
15225,7774,2024-03-08,9.45
15226,2386,2024-11-07,9.45
15227,1997,2024-11-03,30.45
15228,4236,2024-01-09,9.45
15229,9194,2024-09-05,30.45
15230,16472,2024-12-06,9.45
15231,17616,2024-03-09,30.45
15232,10840,2024-02-05,30.45
15233,4038,2023-12-10,82.95
15234,12034,2023-08-04,82.95
15235,10036,2024-07-11,60.9
15236,4530,2023-10-11,30.45
15237,16628,2024-07-09,9.45
15238,17094,2024-04-11,208.95
15239,15286,2024-05-09,82.95
15240,17002,2023-06-02,82.95
15241,5851,2024-08-10,208.95
15242,11887,2024-11-06,9.45
15243,9047,2024-01-02,9.45
15244,15826,2023-08-11,9.45
15245,10555,2023-06-04,82.95
15246,16415,2023-07-09,9.45
15247,11098,2023-06-11,9.45
15248,10173,2023-12-10,9.45
15249,15626,2023-09-03,30.45
15250,8105,2024-07-03,30.45
15251,16395,2024-06-06,9.45
15252,10504,2024-11-10,82.95
15253,8644,2023-11-06,30.45
15254,15142,2024-03-06,30.45
15255,16566,2024-06-07,9.45
15256,2550,2023-07-03,9.45
15257,11334,2024-08-03,9.45
15258,9235,2024-11-05,82.95
15259,11112,2024-08-02,9.45
15260,5805,2024-06-06,9.45
15261,14738,2024-01-06,9.45
15262,16949,2024-06-03,30.45
15263,6755,2023-10-07,82.95
15264,17524,2024-05-04,9.45
15265,1122,2024-07-11,30.45
15266,7936,2023-11-03,9.45
15267,12000,2024-10-09,9.45
15268,18290,2024-01-10,9.45
15269,18677,2024-01-03,82.95
15270,5905,2024-01-12,30.45
15271,3261,2023-12-09,9.45
15272,11487,2024-09-03,30.45
15273,6656,2024-04-05,9.45
15274,16200,2024-12-12,82.95
15275,14487,2024-10-03,30.45
15276,770,2024-01-05,30.45
15277,321,2023-10-08,9.45
15278,3176,2024-06-12,9.45
15279,2699,2024-08-07,82.95
15280,789,2023-12-06,30.45
15281,219,2024-05-04,82.95
15282,10599,2023-06-01,30.45
15283,8152,2024-09-03,30.45
15284,19161,2023-07-07,82.95
15285,2178,2024-04-04,9.45
15286,545,2023-03-04,82.95
15287,10516,2024-07-06,30.45
15288,4002,2024-09-06,30.45
15289,4828,2023-04-06,9.45
15290,4737,2024-06-08,9.45
15291,16005,2024-12-03,82.95
15292,20535,2024-09-08,30.45
15293,14360,2023-09-06,82.95
15294,7611,2024-04-07,9.45
15295,8537,,30.45
15296,14053,2024-08-02,9.45
15297,7216,2024-09-06,30.45
15298,243,2023-10-03,208.95
15299,5558,2023-10-02,208.95
15300,17947,2024-11-06,9.45
15301,4505,2023-01-03,9.45
15302,14348,2024-07-04,82.95
15303,1540,2023-12-09,9.45
15304,9641,2024-11-29,30.45
15305,18663,2024-09-07,9.45
15306,761,2024-08-06,30.45
15307,9635,2024-04-10,30.45
15308,15332,2024-09-01,9.45
15309,12828,2024-04-09,30.45
15310,9422,2024-10-12,30.45
15311,7365,2023-08-04,30.45
15312,16428,2024-08-04,9.45
15313,13807,2023-11-10,9.45
15314,9717,2024-06-05,9.45
15315,1924,2024-12-08,208.95
15316,9312,2023-11-02,82.95
15317,6167,2023-05-02,82.95
15318,15572,2023-07-04,30.45
15319,17966,2024-08-07,30.45
15320,10838,2023-12-12,30.45
15321,2466,2023-01-03,9.45
15322,16798,2023-11-03,9.45
15323,79,2024-08-02,82.95
15324,17968,2024-10-01,337.61
15325,4484,2024-05-01,208.95
15326,11321,2024-10-11,9.45
15327,19980,2024-08-10,30.45
15328,8610,2024-06-09,9.45
15329,13958,2024-06-09,9.45
15330,10140,2024-08-11,9.45
15331,1586,2023-05-06,9.45
15332,18539,2024-09-10,9.45
15333,11231,2024-03-13,82.95
15334,20449,2024-07-03,208.95
15335,902265,2024-11-07,30.45
15336,11533,2023-10-02,208.95
15337,11161,2024-12-03,30.45
15338,19138,2024-11-07,9.45
15339,15412,2024-05-11,30.45
15340,3694,2024-09-11,9.45
15341,9388,2024-08-04,9.45
15342,9956,2023-04-03,9.45
15343,3723,2024-03-03,82.95
15344,5899,2024-10-08,82.95
15345,6382,2024-08-02,30.45
15346,12178,2024-04-11,208.95
15347,7746,2024-02-05,9.45
15348,15218,2024-04-01,9.45
15349,12978,2024-08-04,30.45
15350,13317,2023-12-11,9.45
15351,15623,2023-06-12,30.45
15352,16872,2024-03-05,9.45
15353,9676,2024-01-07,30.45
15354,8687,2023-04-03,9.45
15355,2089,2024-07-04,82.95
15356,19974,2024-02-08,30.45
15357,14241,2023-02-10,30.45
15358,3458,2024-03-10,9.45
15359,16701,2023-08-10,208.95
15360,10561,2023-12-11,82.95
15361,75,2024-04-06,82.95
15362,9824,2024-05-07,9.45
15363,18020,2024-07-07,9.45
15364,12854,2023-10-05,82.95
15365,5097,2023-10-10,9.45
15366,840,2024-10-07,9.45
15367,8097,2024-06-04,208.95
15368,4488,2024-09-12,1956.46
15369,2777,2024-11-11,82.95
15370,5996,2023-12-10,208.95
15371,4146,2023-05-11,30.45
15372,8815,2024-09-08,9.45
15373,9060,2023-06-09,9.45
15374,16557,2023-09-08,9.45
15375,20389,2024-07-07,30.45
15376,10154,2023-12-04,82.95
15377,20311,2024-12-06,9.45
15378,15542,2024-02-06,9.45
15379,6010,2023-10-07,9.45
15380,664,2024-10-10,9.45
15381,6695,2024-05-09,9.45
15382,8234,2024-11-03,82.95
15383,20065,2024-12-11,30.45
15384,13429,2024-04-12,82.95
15385,1233,2024-05-11,30.45
15386,20418,2023-12-08,30.45
15387,11820,2024-09-09,9.45
15388,10183,2024-10-03,9.45
15389,13178,2023-12-11,9.45
15390,11096,2023-04-09,9.45
15391,12714,2024-04-10,30.45
15392,5868,2023-12-05,30.45
15393,15434,2024-11-05,208.95
15394,20521,2024-11-06,9.45
15395,3088,2024-02-06,30.45
15396,12356,2024-09-09,82.95
15397,20027,2024-08-06,9.45
15398,5114,2024-01-11,9.45
15399,12584,2024-05-10,9.45
15400,13340,2023-06-05,30.45
15401,13658,2024-10-06,9.45
15402,8033,2024-04-06,9.45
15403,4601,2024-05-09,82.95
15404,16580,2024-06-02,9.45
15405,10698,2024-03-12,9.45
15406,2953,2024-11-02,9.45
15407,4109,2024-04-03,82.95
15408,12118,2024-12-04,30.45
15409,16717,2024-12-05,208.95
15410,9098,2023-12-03,9.45
15411,17467,2024-08-04,9.45
15412,7964,2024-07-04,30.45
15413,4831,2023-07-04,9.45
15414,5125,2024-12-05,9.45
15415,26,2024-12-07,82.95
15416,17577,2024-06-07,208.95
15417,18713,2024-03-06,30.45
15418,15845,2024-02-08,82.95
15419,16403,2023-12-02,9.45
15420,7791,2024-02-05,30.45
15421,7033,2024-12-09,82.95
15422,4913,2024-02-03,30.45
15423,7182,2024-09-08,9.45
15424,11435,2024-10-08,30.45
15425,7673,2023-09-02,9.45
15426,10398,2024-08-09,30.45
15427,16254,2024-05-01,9.45
15428,16627,2024-06-09,9.45
15429,3329,2024-03-08,9.45
15430,3936,2024-09-02,82.95
15431,12575,2024-09-06,82.95
15432,11271,2023-09-06,9.45
15433,14826,2024-02-06,9.45
15434,3444,2024-02-07,30.45
15435,7090,2023-11-06,9.45
15436,3110,2023-11-07,82.95
15437,17007,2023-11-08,82.95
15438,10554,2024-12-05,9.45
15439,9874,2024-08-09,9.45
15440,15546,2024-06-05,9.45
15441,10091,2024-07-02,9.45
15442,11564,2023-11-07,9.45
15443,15397,2024-10-09,9.45
15444,12541,2024-03-05,30.45
15445,7441,2024-12-09,82.95
15446,2409,2024-03-04,82.95
15447,13687,2024-01-08,9.45
15448,5743,2024-12-07,9.45
15449,13053,2024-05-09,9.45
15450,6988,2024-10-07,82.95
15451,6380,2024-06-09,30.45
15452,672,2023-08-07,9.45
15453,19774,2024-02-06,9.45
15454,14995,2023-03-08,9.45
15455,7564,2024-06-11,30.45
15456,10124,2023-10-12,82.95
15457,1772,2023-08-07,82.95
15458,18173,2024-05-12,9.45
15459,13206,2024-09-09,82.95
15460,4001,2024-08-09,30.45
15461,19117,2023-02-09,9.45
15462,12397,2024-11-06,82.95
15463,19447,2023-11-05,9.45
15464,882,2023-12-04,208.95
15465,15226,2024-12-10,9.45
15466,1701,2024-06-03,9.45
15467,5003,2024-04-05,30.45
15468,6633,2024-03-11,208.95
15469,13275,2024-06-10,82.95
15470,6203,2023-05-06,82.95
15471,7513,2024-11-12,9.45
15472,531,2023-11-05,30.45
15473,12781,2024-06-08,30.45
15474,19729,2024-10-03,30.45
15475,12632,2024-06-03,30.45
15476,11800,2024-07-02,9.45
15477,7666,2024-05-05,9.45
15478,3734,2023-04-09,9.45
15479,1725,2023-01-02,208.95
15480,4271,2024-03-07,82.95
15481,12326,2024-01-09,82.95
15482,5340,2024-04-02,30.45
15483,925,2024-12-07,9.45
15484,19659,2024-10-03,9.45
15485,17077,2024-08-04,9.45
15486,6347,2024-04-09,9.45
15487,13575,2024-07-03,9.45
15488,11913,2024-07-07,82.95
15489,6217,2024-07-06,82.95
15490,2017,2024-03-03,9.45
15491,949,2023-06-06,9.45
15492,15986,2024-03-06,9.45
15493,2013,2024-12-06,208.95
15494,10286,2024-10-02,9.45
15495,7101,2024-10-03,9.45
15496,17812,2024-09-07,9.45
15497,9755,2024-10-08,30.45
15498,19422,2024-07-10,9.45
15499,9871,2024-08-05,208.95
15500,5090,2023-03-05,9.45
15501,4774,2024-07-07,82.95
15502,10117,2024-06-07,9.45
15503,20359,2024-01-07,9.45
15504,4350,2024-07-08,9.45
15505,17366,2024-09-05,30.45
15506,12462,2024-12-05,9.45
15507,2984,2024-08-09,82.95
15508,17819,2024-11-06,30.45
15509,230,2024-09-07,30.45
15510,4630,2024-10-08,9.45
15511,1047,2023-10-07,208.95
15512,1088,2024-05-08,9.45
15513,16202,2023-02-12,9.45
15514,2603,2024-06-03,30.45
15515,2515,2023-02-09,9.45
15516,18402,2024-02-04,9.45
15517,19528,2024-09-12,30.45
15518,18664,2024-10-05,9.45
15519,5556,2023-08-06,208.95
15520,4999,2024-08-02,30.45
15521,16500,2024-04-08,82.95
15522,5104,2024-05-11,9.45
15523,5833,2023-11-09,9.45
15524,4524,2024-08-10,9.45
15525,12526,2024-03-02,30.45
15526,19348,2023-08-10,30.45
15527,9683,2024-08-10,30.45
15528,7677,2024-01-11,9.45
15529,8497,2023-09-06,82.95
15530,17150,2024-05-10,208.95
15531,18517,2024-01-04,30.45
15532,5086,2024-10-11,9.45
15533,9479,2023-12-10,9.45
15534,16260,2024-08-05,208.95
15535,20121,2024-12-03,208.95
15536,13956,2024-04-08,9.45
15537,19371,2024-06-03,82.95
15538,5791,2024-04-09,82.95
15539,3617,2023-10-04,82.95
15540,11113,2024-09-03,9.45
15541,11982,2023-04-05,9.45
15542,2537,2024-12-03,9.45
15543,13729,2023-06-05,30.45
15544,11683,2023-09-09,9.45
15545,14284,2024-01-04,9.45
15546,45,2024-03-05,9.45
15547,1133,2024-07-08,30.45
15548,14149,2023-05-03,9.45
15549,1142,2023-08-02,9.45
15550,18807,2024-10-02,30.45
15551,248,2024-03-08,208.95
15552,7468,2024-06-06,30.45
15553,3903,2023-07-11,9.45
15554,10353,2023-08-10,30.45
15555,10175,2024-02-03,9.45
15556,383,2023-11-04,30.45
15557,3357,2024-11-09,82.95
15558,18508,2023-04-06,30.45
15559,12047,2024-11-09,9.45
15560,9548,2024-09-06,9.45
15561,9427,2024-07-10,208.95
15562,16535,2024-04-05,82.95
15563,13839,2024-07-06,82.95
15564,6145,2024-02-02,9.45
15565,3008,2024-02-15,30.45
15566,7967,2024-10-08,30.45
15567,18507,2023-06-12,30.45
15568,6680,2024-09-05,30.45
15569,3402,2024-07-04,9.45
15570,5567,2024-07-04,208.95
15571,6624,2024-07-11,30.45
15572,1965,2024-06-01,30.45
15573,8423,2024-05-10,82.95
15574,4434,2024-07-08,165.9
15575,9379,2023-11-03,9.45
15576,8080,2023-01-06,208.95
15577,13044,2023-08-04,9.45
15578,15702,2024-11-07,9.45
15579,18072,2024-01-09,30.45
15580,287,2023-06-05,30.45
15581,4050,2024-12-07,82.95
15582,207,2024-04-03,208.95
15583,18186,2023-07-04,9.45
15584,4474,2024-11-06,9.45
15585,6263,2023-11-06,30.45
15586,7206,2023-11-09,30.45
15587,12208,2024-12-07,82.95
15588,11794,2024-08-08,9.45
15589,12519,2023-08-09,30.45
15590,15494,2023-04-08,30.45
15591,19707,2024-02-07,9.45
15592,10127,2024-01-07,82.95
15593,17502,2024-08-10,30.45
15594,6408,2024-07-06,9.45
15595,6350,2024-07-07,18.9
15596,12183,2024-09-07,208.95
15597,20179,2023-10-10,9.45
15598,11024,2024-10-08,30.45
15599,648,2024-11-07,9.45
15600,11425,2023-12-08,30.45
15601,20373,2024-02-11,9.45
15602,16408,2024-05-10,9.45
15603,13708,2024-12-05,30.45
15604,14677,2024-12-07,30.45
15605,7119,2024-04-10,30.45
15606,7663,2024-02-05,9.45
15607,7693,2024-10-12,9.45
15608,12919,2023-04-08,30.45
15609,13348,2024-02-12,30.45
15610,16722,2024-09-08,82.95
15611,7579,2024-04-09,9.45
15612,7986,2024-11-10,30.45
15613,16781,,9.45
15614,10493,2024-12-05,30.45
15615,7531,2024-07-08,9.45
15616,12059,2024-02-04,9.45
15617,19658,2024-09-10,9.45
15618,13543,2024-10-07,30.45
15619,18189,2023-10-07,9.45
15620,7347,2024-10-05,30.45
15621,1215,2024-04-11,30.45
15622,11290,2024-10-02,9.45
15623,11459,2024-10-01,9.45
15624,4260,2024-08-07,30.45
15625,4331,2024-05-10,9.45
15626,9258,2023-09-05,82.95
15627,4626,2024-06-03,9.45
15628,6445,2024-09-08,30.45
15629,16601,2023-09-09,9.45
15630,18546,2023-09-02,82.95
15631,12570,2024-04-09,82.95
15632,19473,2024-05-11,208.95
15633,10814,2024-08-01,9.45
15634,942,2024-02-08,30.45
15635,7938,2024-01-09,9.45
15636,5501,2024-10-06,30.45
15637,7501,2024-11-05,82.95
15638,1926,2023-12-03,9.45
15639,5351,2023-03-06,82.95
15640,1521,2024-12-07,9.45
15641,13420,2024-11-07,82.95
15642,15785,2024-02-07,30.45
15643,3182,2024-12-10,9.45
15644,16563,2024-03-10,9.45
15645,3859,2023-12-10,30.45
15646,1094,2024-11-03,9.45
15647,376,2024-10-09,30.45
15648,2565,2024-10-08,9.45
15649,16788,2024-03-09,9.45
15650,8229,2024-06-05,82.95
15651,12172,2023-10-07,208.95
15652,18581,2024-12-11,9.45
15653,10980,2023-08-02,208.95
15654,17975,2023-06-05,30.45
15655,4732,2024-01-05,9.45
15656,12048,2024-12-10,9.45
15657,3779,2023-04-10,82.95
15658,5631,2023-04-05,30.45
15659,11999,2024-09-05,9.45
15660,11414,2024-04-03,9.45
15661,15353,2024-09-09,30.45
15662,838,2024-08-08,9.45
15663,20392,2024-10-03,30.45
15664,714,2024-04-06,9.45
15665,5476,2024-04-10,9.45
15666,10829,2023-12-04,30.45
15667,13840,2024-08-09,82.95
15668,1534,2024-05-04,82.95
15669,18483,2024-08-01,9.45
15670,1405,2023-10-04,9.45
15671,13352,2024-06-04,30.45
15672,7006,2024-04-11,82.95
15673,18337,2024-03-11,9.45
15674,20460,2024-12-12,82.95
15675,3078,2024-04-10,30.45
15676,19429,2024-07-10,30.45
15677,3479,2024-05-03,82.95
15678,17729,2024-03-12,9.45
15679,16808,2023-06-01,82.95
15680,14631,2024-02-05,9.45
15681,20376,2024-05-07,9.45
15682,14457,2024-08-08,30.45
15683,8549,2024-12-01,9.45
15684,19186,2023-10-07,82.95
15685,7787,2023-10-07,30.45
15686,3545,2024-03-01,82.95
15687,3703,2023-07-03,30.45
15688,2517,2023-04-04,9.45
15689,10294,2024-02-05,9.45
15690,18368,2024-12-02,9.45
15691,9421,2024-09-07,30.45
15692,11988,2023-10-02,9.45
15693,18467,2024-10-09,9.45
15694,19320,2024-04-06,30.45
15695,2302,2024-05-07,30.45
15696,7115,2023-12-12,30.45
15697,14729,,9.45
15698,17550,2024-07-07,30.45
15699,13754,2023-08-05,9.45
15700,14905,2024-09-04,30.45
15701,13607,2023-12-02,82.95
15702,12589,2024-10-11,9.45
15703,257,2024-12-05,208.95
15704,20288,2024-04-06,9.45
15705,8220,2024-05-09,9.45
15706,12958,2023-12-02,30.45
15707,12657,2024-02-05,9.45
15708,16042,2024-12-08,30.45
15709,18282,2023-05-06,9.45
15710,17098,2024-10-11,208.95
15711,19994,2024-03-09,30.45
15712,17393,2023-08-03,30.45
15713,3796,2024-08-06,82.95
15714,18650,2024-03-11,9.45
15715,11468,2024-09-11,9.45
15716,9259,2023-10-02,82.95
15717,1633,2023-06-09,9.45
15718,15942,2024-07-10,9.45
15719,920050,2024-07-11,82.95
15720,19544,2024-04-09,82.95
15721,13356,2024-10-08,30.45
15722,3418,2024-12-11,9.45
15723,10834,2023-08-06,30.45
15724,5099,2023-12-04,9.45
15725,8524,2024-02-08,82.95
15726,12731,2023-11-02,208.95
15727,12206,2024-10-09,82.95
15728,10529,2024-12-05,82.95
15729,2846,,9.45
15730,14731,2023-06-07,9.45
15731,3470,2023-08-06,82.95
15732,12982,2024-12-10,30.45
15733,8148,2024-05-05,30.45
15734,2996,2024-03-09,9.45
15735,9711,2024-12-05,82.95
15736,6773,2023-05-04,30.45
15737,13579,2024-11-03,9.45
15738,14748,2024-11-08,9.45
15739,17713,,30.45
15740,12892,2024-06-12,30.45
15741,18372,2023-05-08,30.45
15742,12320,2023-07-11,82.95
15743,5692,2023-08-04,30.45
15744,8073,2024-09-05,82.95
15745,58,2024-09-08,9.45
15746,18292,2024-03-06,9.45
15747,19639,2024-07-11,208.95
15748,8611,2024-07-05,9.45
15749,16072,2023-08-11,30.45
15750,16503,2024-07-05,82.95
15751,5154,2024-07-10,9.45
15752,2102,2024-10-02,9.45
15753,18159,2024-04-07,30.45
15754,18804,2024-07-05,30.45
15755,16528,2023-09-09,82.95
15756,9267,2024-06-04,82.95
15757,5582,2024-07-07,30.45
15758,11577,2024-12-07,9.45
15759,4181,2024-05-01,9.45
15760,2413,2024-07-12,165.9
15761,12659,2024-04-02,9.45
15762,12475,2023-09-01,9.45
15763,20427,2023-10-09,9.45
15764,2319,2024-02-02,82.95
15765,18563,2023-06-02,9.45
15766,10132,2024-06-09,82.95
15767,5762,2023-12-06,9.45
15768,7966,2024-09-07,30.45
15769,6985,2024-07-08,165.9
15770,6325,2024-03-10,9.45
15771,18860,2024-07-11,30.45
15772,16333,2024-04-05,82.95
15773,5930,2024-09-03,886.43
15774,10608,2024-03-07,30.45
15775,4178,2024-02-11,9.45
15776,10321,2024-03-09,9.45
15777,3646,2024-10-07,9.45
15778,3237,2024-03-09,30.45
15779,18909,2024-08-04,30.45
15780,42,2024-10-07,82.95
15781,16459,2023-11-08,9.45
15782,14009,2024-07-04,9.45
15783,9164,2023-08-08,9.45
15784,12718,2024-08-06,30.45
15785,20177,2023-08-06,9.45
15786,20292,2024-08-10,9.45
15787,7530,2024-06-07,9.45
15788,5843,2024-09-03,9.45
15789,19101,2023-09-06,30.45
15790,1766,2024-09-03,30.45
15791,6509,2023-08-08,30.45
15792,4757,2024-06-15,208.95
15793,17562,2023-10-07,30.45
15794,8629,2024-02-08,9.45
15795,16694,2024-05-08,9.45
15796,3818,2024-11-06,82.95
15797,540,2024-08-05,30.45
15798,11319,2024-08-03,9.45
15799,8606,2024-02-02,9.45
15800,5895,2024-06-04,82.95
15801,13580,2024-12-03,9.45
15802,11542,2023-08-07,9.45
15803,18160,2024-05-08,30.45
15804,14526,2024-09-08,30.45
15805,10420,2024-02-03,9.45
15806,17247,2024-09-01,9.45
15807,1801,2023-10-09,30.45
15808,4884,2024-04-06,9.45
15809,1496,2024-10-04,9.45
15810,3593,2023-12-10,9.45
15811,8514,2023-03-10,9.45
15812,6059,2023-05-10,30.45
15813,2055,2023-10-02,9.45
15814,18632,2023-10-02,82.95
15815,5263,2023-10-03,9.45
15816,9782,2024-11-09,30.45
15817,12627,2024-01-07,30.45
15818,95,2023-08-03,82.95
15819,10669,2024-04-06,30.45
15820,6848,2024-09-02,30.45
15821,18649,2024-02-09,9.45
15822,1679,2024-07-09,30.45
15823,6864,2024-04-06,82.95
15824,19736,2024-06-12,30.45
15825,11501,2023-11-07,9.45
15826,7624,2024-06-08,9.45
15827,7308,2023-08-10,9.45
15828,1151,2024-05-08,9.45
15829,3465,2024-10-03,9.45
15830,787,2023-10-05,30.45
15831,7520,2023-08-09,9.45
15832,5179,2024-04-02,9.45
15833,19075,2024-12-02,208.95
15834,6439,2024-03-10,30.45
15835,19615,2023-12-03,9.45
15836,2670,2023-08-06,208.95
15837,16481,2023-11-06,30.45
15838,12492,2024-07-02,60.9
15839,2026,2024-12-05,9.45
15840,6617,2024-06-04,9.45
15841,8797,2024-11-07,82.95
15842,3205,2024-06-07,30.45
15843,11821,2024-10-07,9.45
15844,405,2023-09-03,9.45
15845,6143,2023-12-09,9.45
15846,15988,2024-05-10,9.45
15847,12977,2024-07-04,30.45
15848,2993,2023-12-04,9.45
15849,12832,2024-08-10,30.45
15850,16286,2024-04-03,9.45
15851,8889,2024-08-08,30.45
15852,2279,2024-01-08,9.45
15853,20176,2023-07-05,9.45
15854,6297,2023-06-07,30.45
15855,15587,2024-10-05,30.45
15856,10283,2024-07-02,9.45
15857,18666,2024-12-11,9.45
15858,1728,2023-04-04,208.95
15859,19811,2024-03-08,208.95
15860,19569,2024-06-09,9.45
15861,9690,2023-03-04,82.95
15862,11453,2024-04-09,9.45
15863,1802,2023-11-08,30.45
15864,4887,2024-07-11,104.35
15865,15081,2024-05-04,9.45
15866,3269,2024-08-07,9.45
15867,14860,,9.45
15868,15193,2024-01-09,82.95
15869,4696,2024-02-02,9.45
15870,2263,2024-09-09,30.45
15871,16721,2024-08-06,82.95
15872,1726,2023-02-02,208.95
15873,4862,2024-10-03,30.45
15874,913,2024-10-04,9.45
15875,18237,2024-12-03,9.45
15876,17233,2024-02-03,82.95
15877,2799,2024-02-08,82.95
15878,3190,2024-06-11,9.45
15879,19563,2023-12-11,9.45
15880,9787,2023-09-09,30.45
15881,16120,2024-09-11,30.45
15882,15962,2024-01-10,9.45
15883,9570,2024-07-10,30.45
15884,835,2024-05-04,9.45
15885,17356,2023-11-10,30.45
15886,8623,2023-08-07,9.45
15887,2559,2024-04-03,9.45
15888,2385,2024-10-12,9.45
15889,2507,2024-05-03,9.45
15890,17852,2024-12-10,30.45
15891,1543,2024-03-10,9.45
15892,6117,2023-09-09,82.95
15893,1873,2024-08-03,9.45
15894,19549,2024-09-04,82.95
15895,14089,2023-10-03,9.45
15896,6481,2024-03-10,9.45
15897,19718,2024-07-06,208.95
15898,11220,2024-02-11,30.45
15899,3100,2024-04-06,82.95
15900,15566,2024-08-02,9.45
15901,8107,2024-09-10,30.45
15902,164,2024-07-05,9.45
15903,8213,2023-10-09,9.45
15904,11989,2023-11-08,9.45
15905,16497,2024-01-04,82.95
15906,1661,2024-08-01,9.45
15907,10312,2024-12-04,9.45
15908,6967,2023-01-10,82.95
